@BBCPolitics @Peston #GeneralElection19 my issue with this election is overall vote and will of people across country could be tight and close bewteen leave  remain parties but could still end up with conservatives majority and hard Brexit deal how would that represent electorate,negative
"@IBlackfordSNP The man is totally incompetant... Can't stop lying... Gets found out time and time again. But all he comes back with is ""lets get brexit done"". Man's a total arsehole",negative
We will “crash out” @sandyofipswich #brexit #GeneralElection19 https://t.co/WF6oT1Y8Wn,negative
"@max_zammon @jessphillips The Sun slated Lucy Powell for not attending votes when she'd just had a baby. During the Brexit madness last year, Tulip Saddiq postponed a medically-needed C section to vote. She's has taken her baby to meetings because she was refused when she requested to pay someone to cover",negative
"All Brexit Party candidates should follow Reece Wilkes’ honourable and brave decision to ensure Brexit happens and to stop an antisemitic Marxist coming to power.

Well done Reece. 👏👏

https://t.co/sEj1IdBY1U",negative
"@GeorgeVCornwall It's not Boris I hate, it's Brexit",negative
"@spragueyboy @IMOUTSTEVE @bbcquestiontime Again, excuse the unreliable source... https://t.co/2ZZeaOx3yz",negative
I have so much political ad envy right now! #brexit https://t.co/J02jdhU78X,positive
Northern Ireland: How Brexit and U.K. election unearthed old demons || Via nbcnews https://t.co/s0blzmJ7Yd,neutral
"@CatherinePalm Same, I feel like I hear someone mention brexit every single day",negative
"@VinnyHeneghanFX I'm not voting Labour but if we're going down that route, let's not forget the potential damage a Tory Brexit will do to the economy.",negative
"What's making news around the world today?

#news #ausnews #volcano #nz #brexit #tragedy #worldnews",positive
Professor of British civilization at the University of Toulon discusses Brexit: the question of a possible breakup of the UK remains due to social fractures and identity nationalism. https://t.co/ldpa8gLKcF,neutral
@CrimeLdn Brexit means Brexit,negative
"I will never forgive Labour for abandoning Labour Remainers and EU citizens. You expect this from the Tories. At best, Labour has done nothing. At worst, Labour has aided, abetted, legitimised and encouraged Brexit since day 1. https://t.co/MzPf8qAYCx",negative
"""I'm voting Conservative this time but I'm not a Conservative""

Bollocks. Absolute bollocks. If u vote Tory then you are endorsing them, not just in Brexit, but in all the lies and damaging social policy that comes along with them. 

Own it. If you vote Tory u are a Tory. #GTTO",negative
@jesswlkss I'm preparing for brexit,negative
"@tnewtondunn @Lord_Sugar True, I personally wd prefer David Milliband or Hillary Benn. HOWEVER, BREXIT is Real &amp; present Unknown Quantity &amp; am SURE the PM himself don't know how it'll affect every citizen. I'll prefer a Hung Parliament 4stronger multi Party Negotiations &amp; Dialogue...",negative
@benhabib6 @Conservatives @BorisJohnson @brexitparty_uk So here is what you just said due to remain parliament stopping brexit you should vote brexit party to guarantee a Marxist socialist government who will ensure brexit never happens ok,negative
Sullivan: Boris’s Blundering Brilliance #NewsGrit https://t.co/Su1jZGBm88,negative
"@Robin_Hagues @millitantmiddle @britainelects @DeltapollUK @RemainerNow I'm not talking about cameron, I'm asking a very precise question about two of leader characters campaigning for vote leave, and the two current leaders of pro brexit party's
Please answer my question, how can it be clear when nigel farage says it's not real brexit?",negative
"Tiny Todger Racist Runt Tice should be Squashed.

Together with Major Racist Corrupt Rabble Rousing PUBLIC PURSE PONCE @nigel_farage.

Racism in key Brexit Party campaign https://t.co/svGbiSG2lk via @Channel4News",negative
"@grabcocque I have seen those numbers, but there is plenty of reason to think it could help Labour, eg if it's the main cross-pressure issue that makes Lab-Con switchers (over Brexit) get cold feet about doing so",negative
"@Germans4indyref If it were up to me, yes I would.

I would never have held either Brexit or Scexit referendums at all.

I’m not the PM though!",negative
"@Katie_Docwra @britishlibrary @ucu But what if the badge supports a political view that you don’t agree with, that you consider beneath the pale that the wearer could even have such a thought? Like “Let’s get Brexit done” for instance? Does the right to free speech win out? Better no badges, surely?",neutral
For the past nine years the conservatives have systematically sought to undermine or destroy everything I hold dear in this country. Brexit is a trajectory to ethnic-nationalism modelled on Orban’s illiberal democracy. I want them to lose. BUT,negative
"BoJo's BRINO isn't the brexit that any one of the 17.4m people voted for in 2016.
It's May's deal that's been tweaked.
It's still an EU trap that BoJo doesn't have the skill to avoid.

Vote for TBP on 12 Dec.
#VoteBrexitParty 
@brexitparty_uk
. https://t.co/YOCh9TGwrd",neutral
"3 elections in 5 years - and that's not counting the monumental Brexit referendum. 

UK's political press have been busy. The issues they are reporting have become knottier.

How are they coping in this campaign? @phillipsflo, @daniel1turi, @HaimLitani and @rgizbert1 took a look. https://t.co/XQFJpKw6lc",negative
@Peterdagv5 The ‘get Brexit done’ rhetoric is unreal here. These are the same people who blame the same party for the North East being the barren wasteland it is in the first place. Head’s gone.,negative
"@benhabib6 @MikeGreeneTBP @Conservatives @brexitparty_uk It's merely people wanting brexit, if you call that election fixing then so be it but you could also say the same about the brexit party standing couldn't you, in fact any candidate that affects the result is fixing it by your logic.",negative
"Brexit Actually!
https://t.co/RbU6lMerTC",negative
"not sure if this makes me angry or sad... angry as we know it’s not just the brexit party and i know they’ll still get a shot load of votes. Sad because I know it’s all around me, I see it on the tube, in the pub and of the streets all the time...  https://t.co/VCgDsv8bf5",negative
"2) it  that vote was to Brexit.

But now it seems in her delusional mind, 17.4m people (Brexit voters) were a 'focus group' https://t.co/Kbx7xhvlYC",negative
"1) Posted earlier on in the day. Another colourful (strong language ALERT) video on that Libdemented entity Swinson. The idiot who says we live in a democracy and if people have changed their minds over Brexit, they should be able to vote again. But will ignore if",negative
"Annnnnd there's a big problem for our votes on Thursday.

Damned if we vote for her (enables a Brexit supporter), damned if we don't. (Tory's in 2nd place)

🤷‍♂️ https://t.co/VYzLq73nha",negative
"Tominey has championed Johnson, Farage and a great Brexit, though is always introduced as a journalist and not a far right wing propagandist. Yet labour activist are introduced as left wing or far right. No wonder the electorate is so confused. Lies and bullshits wins https://t.co/0yo3YkWMGJ",positive
"@kevverage Does an SNP campaigner/teacher bringing brexit, pmqs, and striking into the primary school classroom count? https://t.co/vuk5vNq9yW",neutral
"@CTVVancouver Look at the mess brexit did to england and Caledonia has been trying to separate from Spain for decades but no result. If resource rich  alberta thinks its great to leave without a military of their own. They're in for a suprise. Leave, canada will invade you anf take everything",neutral
"What the actual fuck?
#NotMyPrimeMinister 
https://t.co/8gSFOsDFv5",negative
The former Labour peer insists backing Boris Johnson is the only way Britain can escape its Brexit quagmire. https://t.co/6oeqsr0w8A,positive
@WelshBrexit REMEMBER IF YOU WANT BREXIT NOT TO VOTE FOR THE BREXIT PARTY WHO AREN'T GOING TO GET A SINGLE MP BUT ON CURRENTLY POLLING WILL SAVE ABOUT 40 REMAIN LABOUR MPS.,negative
"#Brexiteers, you all have to come together under one banner
No #Political party is promising #Brexit, they all are promising the same thing what they are promising since #EUReferendum but there is no will in any party to fulfil their own #Promises
#Vote for #TheBrexitParty",negative
"It's almost the end of the year — which means you'll soon need a 2020 calendar! Just in time, these political cartoonists are coming thru for you. Track both the coming Impeachment AND Brexit with the dulcet crosshatching of KAL Kallaugher @kaltoons 

https://t.co/YLiWwS29oA",negative
"Watched #ItsAWonderfulLife tonight and couldn’t believe how relevant this film from 1946 is in today’s political climate. With only a couple of days until the general election, I challenge you all to watch this and not compare current Tory/Brexit values with the evil Mr. Potter. https://t.co/opVDdTs4AL",neutral
@LordAshcroft @brexitparty_uk @Conservatives If you want the brexit Farage wants. Then vote Labour.,neutral
"No money in the market but labour price is too big. It’s fifty fifty round here and with the Brexit party standing, Labour should be closer to evens. https://t.co/2QCDkShTys",negative
Sputnik is Russian state media. Looks like Putin really wants to do everything he can to ensure Brexit happens. https://t.co/1iEBroYB79,negative
"@ES_Entrepreneur @danmurrayserter So when your saying when your side's more prevalent Jewhate, as your neoliberals and lying, as he used to be pro-EU...as your saying you'll shove over facts, as your Brexit Party..",negative
"Overall I actually flopped this gig in front of about 100 people ☔
Though I had fun with these bits about #Brexit &amp; #girlproblems ☂️ https://t.co/86fzgYFJiW",negative
"@brexit_sham @TheAeronut @Channel4News Aww but they are not racist. They got really, really upset when I called them that. They only care about the common market . Silly us for being so judgemental 🤷‍♀️",negative
@TheSun Well don’t blame brexit blame bojo this time .,negative
"@AndrewBowie4WAK @ScotTories Conservatives would rather have #Brexit than the Union.

https://t.co/9GkxPyav2E",negative
"@jonny_crosby He just wants to get Brexit done man, leave the poor knacker alone 🤣🤣🤣🤣👀",negative
"After Brexit, BBC needs to stand on their own feet. We the tax-payer had enough being robed or forced to pay their millionaire live stiles. https://t.co/71jExV60Mf",negative
"Enough of the racial hatred poisoning our regions. This is not only about #Brexit anymore; the #hardRight have taken over. #Hartlepool deserves better than this. 
Extreme racism. 
#BrexitParty 

@Jude_KD @annaturley https://t.co/55JAKURLLX",negative
"@NickGoulding4 @WeAreYellows49 @SteveMcGill52 @brexitparty_uk @Fox_Claire @BrexitDoyin @AThebrexitparty @BrexitKite @JulieAnnmaugha2 @PeterDain1 @historykev @ajayjagota @jeremycorbyn What evidence?

Look at the lines on the graph of the ""poll of polls"" at @britainelects . The Brexit Party line is almost a perfect mirror reflection of the Tory line (as is the Lib Dem line compared to Labour). The movement is entirely between Tories and BXP, not Labour and BXP.",negative
"NORWAY 

https://t.co/Lf0QjBhhzw

https://t.co/GjiS7eHTOd
https://t.co/Qmr5Ei2lyE

https://t.co/QkHV87m0zI

https://t.co/8ypj5AtaHR",negative
"Overall I actually flopped this gig in front of about 100 people ☔
Though I had fun with these bits about #Brexit &amp; #girlproblems ☂️ https://t.co/u9l2M2uxf2",negative
"@tomhfh It’s simple as this Tom,  @BorisJohnson  should have done a deal with @Nigel_Farage to make a strong Brexit Leave campaign united. Many people who back leave will never vote Tory and if a hung parliament results it’s down to Boris",negative
"@Liv_Lever *delivered in a brisk bluster*: ""I feel the need, the need to Get Brexit Done""",negative
"@bbcquestiontime @BBCNews @joswinson There is a Brexit deal which protects jobs more than Johnson's one. We need a softer Brexit in a referendum as an insurance policy if Leave win again. 

It's sheer reckless arrogance to propose a second referendum with Johnson's catastrophic hard Brexit as the Leave option.",neutral
"@Wife_Of_Steve95 The demand is real. 

I recently had to drive to A&amp;E with a burst appendix &amp; then had to crawl to reception, who sat me in a room, then wait 6hrs to be seen by a Dr before being admitted for surgery.

The cause is funding cuts &amp; the Brexit risk to those working in the NHS.",negative
"On thing @Nigel_Farage has got totally wrong is wanting to abolish the House of Lords. They didn't block Brexit, the Commons did, yet nobody is calling for that to be abolished. Unelected representatives have the advantage of not needing to lie in order to get into office.",negative
"@WesDunn9 I used to 100% support the BBC &amp; fee. However, now they've given up being neutral and have shown themselves as anti-brexit, anti tory &amp; left wing. I fully support abolition, why should we pay for propaganda?",negative
"@BorisJohnson Well sorry Boris but I prefer my #Brexit well hung!
#VoteForAWellHungParliamentBrexit 
Your so called #Brexit is half baked not oven ready! https://t.co/0QlhU6MjCz",negative
@Bob55492332 She knows any form of brexit will inevitably lead to Scottish independence .. If the Tories get a working majority.. she better start looking for an English constituency... Pronto!,negative
"@johnmcdonnellMP https://t.co/NSFUlEuCHP

Mendacious Marxist 

Nobody is fooled by these staged stunts 

Tories will use this fabricated images against Labour for decades to come 

Truth is already out so your desperate deceitfulness has already backfired 

What's your Brexit policy today?",negative
Approaching the cheap pound price brexit. trade with  https://t.co/AstkwvCC4F    to know the progress of the pound. Take maximum and fast motion https://t.co/VEVco5B9uB,positive
"@RedtomorrowGtto @Purple43213287 @britainelects @DeltapollUK yes, Labour has been the best friend of the Tories since the brexit referendum.",negative
"@annabelrose_15 @bethpaige1996 Also those freedom of speech laws are protected under EU law, something that could be threatened by brexit.

Just a thought.",negative
"@DanMiddo But Brexit we know was voted for on a pack of lies and now we know the facts, we know it’s bad for the country. And we know there’s going to be a border with NI despite what he says. Nothing about it is good. Unless people want the UK ripped apart.",negative
"I am 5,000 miles too far away, but if it were at possible, I would shoot the most epic response to the Brexit Actually advert with @Jennifer_Arcuri in the doorway...! Le sigh.",negative
"Boris &amp; Corbyn Fact-check Themselves on Brexit, Election. https://t.co/GU27Yot8Ay",negative
Brexit makes the case for an independent Scotland https://t.co/KEBDbXnhuZ,negative
"@jonsson_goran i think its a mistake to think the EU is the reason for this

it's very interesting to listen to boris johnson and sajid javid (who was home secretary / interior minister for a while)

little is going to change in the UK post-Brexit with regards to immigration",negative
@ChrisWilson101 @180_180_141 @michellephythi1 @bouldershorts @doctor_oxford @IanDunt @joepike @BorisJohnson Missing the point by a country mile.  Well done.  Get Brexit done and get the NHS done in ra ra!,negative
"@LanceForman Remember, to make sure that Brexit happens, you absolutely have to vote for both the Brexit Party candidate AND the Conservative party candidate. Make sure you bring a pen or else MI5 will change you vote.",neutral
The absolute contempt that @AngelaRayner &amp; @jon_bartley  heaped on Farage in tonight's debate was beautiful to see. Calling out his racist bullshit for what it was. Fuck the Brexit Party.,negative
"@Tpopularfront The Borisbot

NOTHING HAS CHANGED 

GET BREXIT DONE

..whirr..click...phutt..piffle",negative
"The disgusting state of politics, politicians, Brexit, GE etc. is resulting in a lot of memorable quotes, comments and so on.
My personal favourite is the lady who said Johnson is a liar which makes him human and why she trusts him!
I'm hoping I can figure that out one day. 😃",negative
"@CCHQPress If I could stop seeing adverts telling me to ""Vote Conservative"" to ""get Brexit done"" every time I open YouTube or Facebook that would be fab xoxo",negative
@Conservatives This IS NOT a Vote for Brexit. IT IS A VOTE FOR 5 MORE YEARS OF TORY FAILURE.,negative
The Guardian Tuesday: Tories excused of lying to distract from image of boy on hospital floor. #brexit #GE2019 @peston @bbclauraK @nhsmillion @matthancock @bbcnews @itvnews @skynews @tnewtondunn https://t.co/LrPiRdeB5p,negative
"Another biased, crooked, lying shill working for the open sewer of propaganda that is the BBC. 
With luck, fingers crossed, we could have Brexit and the end of the propaganda tax by next year.
That really would be a happy new year! https://t.co/QXLIW51OcT",positive
"Don’t know who you’re referring to, but Jonathan Bullock’s seat is Conservative and he was stood down, he did not volunteer to stand down. The incumbent Tory is still campaigning. @zatzi isn’t standing in this election. I feel she’s a Tory plant. Not a true Brexit Party supporter https://t.co/ehBGbmkKVz",negative
"UK PM Johnson (Sky on Sun): ""There's no question of there being checks on goods going NI/GB or GB/NI”
Irish FM Coveney (today in Brussels) was “very clear”: “goods coming from Great Britain into Northern Ireland will need to have some checks”
#Brexit #GE2019",neutral
"Why are we having to even consider tactical voting , the primary issue is Brexit and the vote should be a PV on remain or leave ( leave being a fully documented and appraised treaty that can be independently scrutinised)",negative
Quite poor for a PM that he tries to hide the evidence and then blame it all on not having Brexit. And his first instinct is to take away a journalist”s phone? https://t.co/D7XGcQwaGp,negative
"It seems the dead cat on this occasion worked well and @Peston @bbclaurak fell hook, line and sinker like a couple of wet behind the ears reporters. The story that should have occupied them was #BorisJohnson interview re the child on the hospital floor. 
#brexit",negative
"If you truly do care about UK, then listen as we are telling you. We cannot stand another 5 yrs of Tory austerity without SEVERE repercussions. Brexit wont be done as the plan hasn't advcanced since Oct. If you want to vote Tory, + worry about your kids, listen... #GE19",negative
@bringbackbiffy @MaryWoo41450098 @DomaineValescia @allisonpearson @Telegraph @BBCNews I won’t deny I’m not outraged by the fake news it’s dirty and it’s wrong. But let’s get rid of commie corbyn and get brexit done and we can move on eh?,negative
@Femi_Sorry Or maybe your poll is wrong and not all young people are against Brexit !!,negative
"@thehill Again, why give SPIN so much time? This was not supported by IG report. Just because they say it, doesn't make it newsworthy. How are the Syrian refugees? How is it going b/w Ukraine &amp; Russia? Brexit? What is going on at the border? News please, not gossip.",negative
@KongGustav @georgiapearl21 @jacktaylor152 @DeIeVision @ftbI_sam @dyiixn @calftbI @ftbltom_ @LacaShoot @Nathazette @bernardoSzn @mcfcmasonV3 @ftbIjxsh3 @ftbIcharlie @ftblbxn @gxldgomez @IdoloSane @billy_cfc7 @ftbleuan @lfcsxm @YourCenterBack @CFCLew_ @MahrezRole @playmakerCS @SonxDele brexit means brexit,negative
"#BBCQT

@RobertJenrick: ""we the @Conservatives promise to get Brexit done by end of January.""

Me: ""hmmm. 'Promise'.... 🤔🤔"" https://t.co/mQCq36o0rn",neutral
"@EssexCanning @AEHALL1983 Cons had a majority after the ref, &amp; sat on their hands as the worst PM in history sabotaged Brexit &amp; took a wrecking ball to the Conservative brand. Unforgivable. The best Brexit's gone. Boris is just picking over May's wreckage. Lucky for him there's no credible opposition.",negative
"😂😂😂

Whether you're backing Boris or the Brexit Party, there's no denying this is one of the best election ads EVER!

#BrexitActually https://t.co/c7FpeeSwtK",negative
"@ScotTories We all know what the conditions will be of Sturgeon's deal with Corbyn. Do we? How do you know?

We don’t want your #Brexit division. We want the business certainty of staying in the EU.

Neighbours not Overlords.

#GE2019",negative
Scotland and England on Brexit https://t.co/ZbX7iszYwg via @YouTube GOD is ginger so fuck off!!!!,negative
"@tnewtondunn @Lord_Sugar 2/
I refuse to vote for something that will harm:
My business;
The United Kingdom;
The ecomony of the UK;
Medical &amp; food shortages supplies;
UK security;
British jobs

Plus, has no viable plan;
Will be a certain no-deal Brexit in Dec 2020.

#ShitAdvice

https://t.co/DEbNt3iemp https://t.co/YXTKrXBnYm",negative
"I often think people on here are clearly operating from a troll farm somewhere, then check the age of the account, &amp; discount my fears because the account of the raving, union flag, Brexit fundamentalist is 3 or 4 years old. Turns out i'm utterly naive. Everything is for sale. https://t.co/1cMfWxeoJ5",negative
@addielena But it’s a high vis jacket! This means it will GET BREXIT DONE 🙄🙄🤢,neutral
"I’ve delivered a leaflet from our local For Europe group today about the problems after Brexit. 

How many people will even read this leaflet?

How many people will understand the consequences? 

How can Boris Johnson get the country out of his mess? 

Don’t let him back in.

🔶",negative
Shock horror: Boris lies about brexit again. #GTTO #GetBorisGone #GE2019 https://t.co/I4LozlZQOd,negative
"@annmary44 @BrianSMcL @AllanJGreen @brexitparty_uk You seem unaware BC that the Brexit Party PLC charged £100 to each person applying to become a parliamentary candidate. Approximately 3,000 suckers paid up. Nice little earner for the Brexit Party PLC's 2 directors. I wonder who they are?",negative
Voting for any possibility of Brexit this Thursday will not help our NHS. Vote to Stop Brexit. Full Stop. https://t.co/p93p5dadmM,neutral
"@mrjamesob Please discuss. It seems no one cares about black/brown/Muslim bigotry. Alongside @RachelRileyRR uncovering of racism with incitement to MURDER, will people have to die like #christchurch before media confronts this degree of pure hate? https://t.co/Kj4xGY8Rvk",negative
"@tomkins_oliver @HarrisonYkelly @alexgreendraws @1Laird1 @jeremycorbyn The Conservatives are for negotiating a deal; the Labour Party have no policy, and a leader who makes no decision on the issue. He passes that to others. ‘Labour’s Brexit policy is a muddled mess.",negative
"@Nigel_Farage The young will bow to your will for they have none. In submission they will become great. Yay, yay, and yay again! Youth deny truth at their peril, they are cursed by ignorance. Yet still they might realise truth as made manifest in the will of the Master! Brexit is Joy manifest",positive
Looking at the news footage from today's campaign trail makes me wonder if Boris Johnson actually has the stamina to be prime minister. He is 15 years younger than Jeremy Corbyn but looks as health as someone on deaths door. #brexit is clearly not the elexir of youth #ge2019,neutral
"FWIW, did a straw poll at work. Fewer  than 20% knew Get Brexit Done, which is incredible given the number of times Johnson has repeated It. But having said that, *no-one* got Time For Real Change.",negative
A changed from #brexit #cblive,negative
@RolandBasilides He doesn't want to talk about racism... I mean what racist does? Did you see the Brexit Party exposé on C4 News earlier? very revealing,neutral
"@JamesCleverly @SimonClarkeMP How long brexit been now, how much as it cost just asking 🤔",negative
"Why apologize when these are your real views?.Never vote Tory or Brexit Party and I voted https://t.co/ica02E0T2c and Asians representing them are known to me as ""kanyes""
BBC News - General election 2019: Brexit Party expels activists over racist remarks https://t.co/prBduxpdYI",neutral
@BrexitBin There is no majority for brexit full stop.,negative
@RJ_Phoenix16 @Eyecatcher_Pro I'm so over Brexit,negative
"@ES_Entrepreneur @NimkoAli @jeremycorbyn So when your saying when your belief you're worse, as your Brexit plans, and as your core Jewhate, as your Breaking Point...",negative
"Brexit has 'turbocharged' youth interest in U.K.'s Labour Party — but will they vote?
https://t.co/wfc6l1K1p8",neutral
"@EmmaJordan02 What really annoys me is how people are supporting the conservatives because of the ""get brexit done"" buzzline, but his Brexit deal is terrible, and leaves part of the country, Northern Ireland, in the EU. I think leaving could be good, but no brexit is better than a bad brexit",negative
"@M600aelSmith @BorisJohnson Fine, so don’t go around suggesting you care about racism instead, you’re voting Conservative, just look at Johnson’s and Tories record. Best off just saying your voting Cons for Brexit",negative
@Aiannucci Because they have a different view on Brexit? Or perhaps that's a bit too revolutionary to be considered a reason.,negative
"I voted for Brexit @joswinson, you plan to cancel my vote. So don’t pretend for one second that you give a fuck about voters either. 🤷🏼‍♂️ https://t.co/szkBbe5Rsv",negative
"@NigelDoddsDUP @WestBelfastUPRG Danny looks a little bit stupid making that statement, is he a supporter of Brexit",negative
"@hodder44 And you honestly trust the Labour Party to handle #brexit?
2 wrongs don't make a right.",negative
"Hahahaha! That's like the Church of England expelling people for celebrating Christmas!

BBC News - General election 2019: Brexit Party expels activists over racist remarks
https://t.co/2SsKLUcmWt",positive
"@michealjcampbel @lucy_navi @jimwaterson All the leftists I know are supporting Brexit. I do not support Labour conference dumbed down 'people's vote' corporate liberals.

Real Socialist George Galloway on the horrors of the middle class Labour Party..

https://t.co/tbafDLxE3D",negative
@MichelleDewbs @Channel4News Oh Michelle you can't stand for a political party on just one subject. Although it might have purest view on Brexit you can't have been naive enough not to realise some of the extreme views the party represents. Time to consider whether you really want to represent,positive
"@maitlis @esmewren @BBCNewsnight @BBC Unless you're unaware of the shocking @Channel4News report exposing despicable racism of Brexit Party activists in Hartepool, it is difficult to fathom the editorial decision not to question your guest, the party's Claire Fox, on this matter? https://t.co/AonnTBL99U",negative
"@brexit_sham @TheAeronut @Channel4News ... and right on cue, Boris Johnson joins the xenophobic act, not to be outdone by the @brexitparty_uk 🤮
https://t.co/iBFsVadhsi",negative
@lesserspottedH @trexfan2 They must have worked especially hard to find brexit voting young people. Not exactly easy to find in that age group.,negative
Once this election is over there should be serious questions about how @Ofcom have let this election be damaged by the obvious remain pro labour bias by the so called impartial broadcast media. BBC SKY and that Left wing anti Brexit C4news who should lose their license. #FakeNews,negative
@Atvar99 @jeremycorbyn Boris won't deliver a single one of all the promises he's making. you'll get Brexit...probably... but it won't be the way he's described it. that guy has never told the truth even once in his life.,negative
@libdemEdRhymist @NomadicABBA2 @britainelects @DeltapollUK @SamGyimah Leavers will tactical vote to and they dont need to in 317.Its leavers to lose and I'd rather be ahead when ppl are arguing over a potential cons gain.The vote will be split in Kensington.Brexit party not in the running and a few will vote cons l. https://t.co/m07gCvJP6J,negative
Collapse of Executive function across the Corporate &amp; Political bodies of the global first world is the actual urgency facing Mankind. #Brexit &amp; the collapse of UK Executive is but a mirror to a denying cross-cultural command group needing #theHUmanhealing https://t.co/v6TGLDIQ01 https://t.co/8bcftCbcQO,negative
Brexit Party election candidate vows to stand down https://t.co/8LN7TuhNml @MailOnline,neutral
@friend2pudding At some point he is gonna have to say something like 'I always supported our brexit stance' or 'of course I never agreed with JC about our brexit stance' and both would hurt him,negative
"@RajeshThind @charliemansell @AnthonyBarnett @ProudSaboteur @Gordon4Cities @ChukaUmunna Last summer's polls, I presume, that had the Tories and Labour at around 25% (or worse) and the LibDems and Brexit Party at 20%.",negative
@ActionBrexit It is doable @BorisJohnson. Abolish the tv licence and it will be a hugely popular move. I feel you are going to need some popular moves when people find out what you've done to their Brexit,negative
@BrexitBin A Brexit ruse? https://t.co/WYH3S63Jmu,negative
"@Jamie35828390 @britainelects @DeltapollUK @ChukaUmunna So what is your point? Other parties shouldn't stand to give Labour a clear run? That's not how it works...

Also your earlier comment about LDs splitting Remain vote is inaccurate as Labour is a Brexit party.",negative
"@Hag_SAFC @Sweder @CanonbieResiden @BBCNewsnight @BBCTwo @maitlis Has Brexit Party Ltd suddenly got members? When did that happen?

#newsnight",negative
"We can do almost anything we want while waiting for Brexit,
and with it going to take no less than 5 years, if not longer, you should tell Boris to stop the BS now. He can't hold everything hostage until he gets what he wants.
#VoteConservative #VoteLabour12December",negative
"@highvalyrian007 @millitantmiddle @britainelects @DeltapollUK In a hung parliament any Corbyn government is going to be restrained by the other parties, and perhaps some of Labour's own MPs as well. It's not likely to last long beyond the referendum, so whatever damage it could do will be limited and temporary, unlike the damage of #Brexit.",negative
Anyone surprised by this? Brexit man in racism controversy. Isn't this their core electorate? https://t.co/5jOo8sdCmS,neutral
@pmobsligo @windsorrocker @aidancrosbie @aggressie @DarranMarshall @LucidTalk Only way that can happen is with no brexit or a Labour negotiated one with SM and CU. Both results need the tories to lose the election. It's D-Day on Thurs. May even be more important than the referendum. No going back this time!,negative
"@JerryHicksUnite Christmas elections are great fun, better than all that brexit nonsense",positive
"@SimonUbsdell @ClacaEuropa Same here, Simon. My wrath knows no bounds today. Anyone who tries to make my Czech wife or any of my EU27 friends feel unwelcome will rue the day they heard the word Brexit.",negative
"Great Britain is not really the problem, not even England.
The problem is Kent my friend.

That’s where all of this #Brexit started, and probably will be the first to fall when it come the end.",negative
@thetimes UK media have been able to “treat Brexit as if it’s not a neo fascist movement” for too long.,negative
"Channel 4 Undercover report on Nigel Farage's Brexit Party.
https://t.co/m9qtoXX1ZU",negative
"Boris gets shown picture of 4 year old boy.
Immediately goes into get brexit done &amp; blame labour mode.

FUCK SAKE!
#toriesout",negative
"@trevorwgbiggs1 @tonylloyd39 @JOCZECHOWSKA @MrHarryCole @darrengrimes_ What a load of bollocks.

The kid was on the floor for 4.5 hours.

Plus, there are no Facebook profile with the name of Sheree Jenner-Hepburn.

But you go right ahead and believe the lies you are being fed and support Brexit and Johnson.

https://t.co/pva2CxA9tJ",negative
@dinglouis_ Ur ok Brexit is Brexit,negative
Seriously love the detailed polling and analysis being done by @keiranpedley for #GE2019 - anyone on my list who is interested in polling should read his very fine work #auspol #Brexit #GE19 #polling #nzpol,negative
"@mileslunn @CdnElectWatch Corbyn has so many issues though, and with brexit, the election is irrelevant to evaluating receptiveness to left wing politics imo",negative
@brexit_sham @shady_inf0 @Channel4News @creg_o Can you believe this?!,negative
"@Anthony_Hornsby I mean he got a deal passed, so whether people like him or not, he’s actually progressed the stages of brexit",negative
"@kel_emvor @OhBrokenBritain Farage is as naive as a little child.

The Tories work for the EU and globalists - and will NEVER do a genuine Brexit.",negative
@tnewtondunn Maybe she wants brexit..,negative
"@GarethEdwards78 @wswlabour @Eleanor_SmithMP @Wolves I think you might need to grow up instead of name calling. If not wanting food banks, poverty, a crumbling NHS, reduced police force, inadequate social care and underfunded councils makes me a moron, then so be it. Good luck voting Brexit party!",negative
@Enoogah_Saiid @Conservatives Read what the IFS say about Brexit :-/,negative
"@jeremycorbyn dear Sir, i am an Italian that has been in this country for 26 years, cannot vote as i don't hold a british passport but if i could i would vote Labour, so here it is my best wishes hope you win and fuck off brexit and dead fish eye B Johnson 🤞✌",negative
"@rspiercy @ToucheAdrian @jeremycorbyn @UKLabour @Conservatives @BorisJohnson Finding a way to improve the NHS, even with unlimited money, will be more controversial and cause more arguments than Brexit. It would help if ‘reforms’ concentrated on improvement, and not always about just trying to save money.",negative
"Britain Set for Crunch Election, But Brexit Agony Will Likely Continue https://t.co/jLjvpsZNiU https://t.co/f1HItH8r63",positive
is frankly astonishing 🤦‍♂️ I’m well aware the country’s way past the point of saving but surely we can’t just openly accept anything inconvenient to the words “Get Brexit Done” as untrue. The disinformation has somehow increased further in recent months (2),negative
UK @UKLabour has 'turned its back on its own working class' https://t.co/aHokf9uyTY #NoCoincidences #QAnon @realDonaldTrump #WRWY #DarkToLight #DrainTheSwamp #GreatAwakening #Trump2020 #Brexit,negative
@YashJSingh @ScotTories @John2Win We don’t want the division of #Brexit but rather the business certainty of staying in the EU. https://t.co/3YcaMOPqCk,negative
@BrexitEdwin @TheBluetrot Tynemouth. Another constituency where the Brexit Party candidate has no chance. A Leave party does though.  Edwin should step down and get behind the Tories unless he’s keen on Remain and Corbyn. https://t.co/yLwoAc9ddR,negative
